id,text,sentiment,path,hashtag,inimagetext,pred,pred_raw
1235832476083171329,"Enrico Vinci con la febbre si lascia baciare 💋 stessa cosa Guido Corsi, cerchiamo Lino Guanciale con la febbre e approfittiamone😂#chediociaiuti #linoguanciale #laportarossa #lallieva3 #lallieva2 #claudioconforti #ladamavelata #chediociaiuti2 #nondirloalmiocapo @LinoGuanciale https://t.co/bLpwMGBYwn",positive,..\data\chediociaiuti\images\1235832476083171329.png,chediociaiuti,TrataLfaRiLate graltdvLA dCAIHVARpuredeauALviRnatF,neutral,[0.17639776 0.5450881  0.27851415]
1270083695349764098,"#albertourso #AmiciSpeciali #Amici18 #AMICI19 #ErmalMeta
Prima il messaggio bellissimo di Ermal e ora quello delle sue fan. A quanto pare si può essere fan di un altro artista ma condividere anche un bel pensiero per un altro senza affondarlo per partito preso. Viva la musica✌️ twitter.com/immacolatadeli… https://t.co/dd5uTYuhpZ",positive,..\data\amici19\images\1270083695349764098.png,amici19,Alberto si approccia con timidezzaspirituale e vig,negative,[0.581741  0.1194205 0.2988385]
1261323663242072065,"MA VOI SIETE PRONTI PER QUESTO?

No perché io non lo sono per niente 

#AmiciSpeciali #amici19 https://t.co/m8ptRXtjEE",positive,..\data\amici19\images\1261323663242072065.png,amici19, ,negative,[0.69489866 0.15959913 0.14550218]
1103752695947628551,😍😍😍 @killfrancesca @CheDioCiAiuti_5 #CheDioCiAiuti5 https://t.co/1d75IJxJ5V,positive,..\data\chediociaiuti\images\1103752695947628551.png,chediociaiuti,CheDioCiAiutiSCDCASPosso accettare tuttoma la TIRC,positive,[1.7092683e-04 1.0321557e-01 8.9661348e-01]
1255892029453803521,"sentite io ho dei fottuti brividi 
#giuliamolino #camicebianco #amici19 https://t.co/23cvhzTOmQ",positive,..\data\amici19\images\1255892029453803521.png,amici19, ,negative,[0.9599849  0.01603894 0.02397619]
1258065338090098693,"JACOPO VUOI ESSERE IL MIO CONGIUNTO?
#Amici19 https://t.co/SpzAlRRCgK",positive,..\data\amici19\images\1258065338090098693.png,amici19, ,neutral,[0.36823514 0.45903176 0.17273308]
1268490909173366784,"RAGA CI AIUTATE A TAGGARE FRANCO126 PER FAVORE?
#amicidineno #amici19 #neno #stefanofarinetti 

instagram.com/p/CBAlE4GASvj/… https://t.co/KthpV6oGLD",positive,..\data\amici19\images\1268490909173366784.png,amici19,EflDilehTeiaVisualizza i dati statisticiVA VvAECG ,neutral,[0.04253589 0.761489   0.19597511]
1257350039925637120,buonasera #amici19 https://t.co/DxhOJ9yetO,positive,..\data\amici19\images\1257350039925637120.png,amici19,biSsVighbafuRmMOPD Piace a talisajade e migliaia d,positive,[0.09708324 0.06229163 0.8406251 ]
1320115598702071808,Stasera Tullio ci fa sognare ❤️ @SolenghiTullio #BallandoConLeStelle https://t.co/1NGOkkME4w,positive,..\data\ballandoconlestelle\images\1320115598702071808.png,ballandoconlestelle, ,positive,[0.02868151 0.01538924 0.9559292 ]
1320109806527578115,No ma fate pure come se non ci fossimo 😏 #BallandoConLeStelle https://t.co/OmX4IuCqlR,positive,..\data\ballandoconlestelle\images\1320109806527578115.png,ballandoconlestelle,iSO f,negative,[0.7180198  0.09986201 0.18211819]
1244172458476871681,"Tantissimi auguri di buon compleanno alla nostra unica e inimitabile @ElenaSofiaOf! 🎉 🎈
Angioletti! Riempiamo il post di auguri per lei! 💖
#CheDioCiAiuti #AuguriElenaSofia https://t.co/V1Mv4EbIwC",positive,..\data\chediociaiuti\images\1244172458476871681.png,chediociaiuti, ,positive,[2.4923298e-05 1.1815591e-03 9.9879348e-01]
1268834035024957441,"Nelle edizioni passate non mi sono mai affezionata tanto ad una persona. Questa sera canterai per l'ultima volta su quel palco e la prossima volta che ci tornerai chissà quante cose avrai fatto.
Gaietta hai il mio cuore💙✨
#gaiagozzi #circozzi #AmiciSpeciali #amici19 https://t.co/j6rmclbd4t",positive,..\data\amici19\images\1268834035024957441.png,amici19, ,positive,[0.15742618 0.17937188 0.6632019 ]
1258425095753695233,"#albertourso #Amici18 #AMICI19 #AmiciSpeciali
Pazza dei tuoi occhi........ ❤️ https://t.co/Fo3EvUvIjm",positive,..\data\amici19\images\1258425095753695233.png,amici19,Filme,positive,[8.5159839e-04 3.4486313e-04 9.9880350e-01]
1244212087695585280,Stay at home! #andratuttobene Lino Guanciale legge su Ig per tenerci compagnia #ilbaronerampante #iorestoacasa #laportarossa #chediociaiuti #linoguanciale #laportarossa #lallieva #claudioconforti #ladamavelata #nondirloalmiocapo @LinoGuanciale #CoronaVirusitaly #codvid19 https://t.co/K7MaHb8oDo,positive,..\data\chediociaiuti\images\1244212087695585280.png,chediociaiuti,SaabitoDILdii elPai,neutral,[0.01793699 0.93494666 0.04711634]
1237271713055899648,"Stay at home! Passiamo il tempo a leggere, creare, ascoltare musica  e guardare film #laportarossa #azzurraguido #chediociaiuti #linoguanciale #laportarossa #lallieva3 #lallieva2 #claudioconforti #ladamavelata #chediociaiuti2 #nondirloalmiocapo @LinoGuanciale https://t.co/DNRywUT7xR",positive,..\data\chediociaiuti\images\1237271713055899648.png,chediociaiuti,PeSS,neutral,[4.9876642e-05 9.1004634e-01 8.9903697e-02]
1274841339134382080,"A salvare amici19 sono stati i cameraman e i loro cambi di fuoco. Grazie, grande regale #circozzi https://t.co/yffkDoTVHR",positive,..\data\amici19\images\1274841339134382080.png,amici19, ,positive,[0.00131975 0.00331847 0.99536186]
1257721290280050690,Talisa è ancora più bella con questo taglio di capelli 😍 #amici19 #talisa  @TalisaRavagnani https://t.co/q6WBn7P6f6,positive,..\data\amici19\images\1257721290280050690.png,amici19,uiTT TT TT TTtalisajade GrSo this happenedOrvic me,positive,[0.00133598 0.00973172 0.98893225]
1256998341478682624,"3 febbraio 2020-- 3 maggio 2020💚🥺💚🥺
Alberto e giordana siete unici puri e veri .. siete favolosi 💚🥺
Smettiamola di prenderli in giro .. 
Presto vi rivedrete finalmente 💚🥺
Vi adoro come amicizia e artisti.
#amici19 #amici18 #giordanaangi #albertourso  #amicispeciali https://t.co/7gLTY7erT7",positive,..\data\amici19\images\1256998341478682624.png,amici19,EPilttTo,positive,[9.4322045e-04 2.0373468e-03 9.9701935e-01]
1269293040822255616,"Gira e rigira ed sempre a Roma.
Ah che meraviglia! È troppo carina...😍❤️❤️ #JavierRojas #AmiciSpeciali #Amici19 https://t.co/uq1UK9FWoU",positive,..\data\amici19\images\1269293040822255616.png,amici19,Home ROME ITALY,positive,[3.8092403e-05 1.3484817e-02 9.8647714e-01]
1257752875897421827,A quando il duetto?😂😍@TalisaRavagnani @javiufficiale #Javier #talisa #amici19 https://t.co/0hjRMkKmcX,positive,..\data\amici19\images\1257752875897421827.png,amici19,javiutficiale  talisajade hahahahahnon sar facile ,positive,[0.042883   0.07865123 0.8784657 ]
1258125825557307402,"Ciao Javier,
ti voglio bene sempre di più.
#Javier #JavierRojas #Amici19 https://t.co/vTIEDCyAub",positive,..\data\amici19\images\1258125825557307402.png,amici19, ,positive,[0.00155595 0.01625612 0.9821879 ]
1320121583298555904,Per una volta sono d'accordo con Selvaggia: LE DONNE NON DEVONO FARSI STARE BENE TUTTO!!!!#BallandoConLeStelle https://t.co/B1Y6KUAlra,positive,..\data\ballandoconlestelle\images\1320121583298555904.png,ballandoconlestelle, ,positive,[0.01450387 0.00882999 0.97666615]
1274797971964661762,Pensate quello che potrebbe accadere con Azzurra Leonardi e Perla nella stessa stanza.😂#chediociaiuti #nondirloalmiocapo https://t.co/1Aus0waMNt,positive,..\data\chediociaiuti\images\1274797971964661762.png,chediociaiuti,ADOROimPlay,positive,[0.42867318 0.05382046 0.51750636]
1101262430913683456,"I miei amori bellissimi😏😍❤
È stato molto emozionante 
vedervi nella fiction😍❤
Mi sono molto emozionata😍❤
Avete un cuore veramente grande❤ #CheDioCiAiuti5 
@fedefederossi @Benji_Mascolo @BenjieFede @CheDioCiAiuti_5 https://t.co/BA1CLAcUot",positive,..\data\chediociaiuti\images\1101262430913683456.png,chediociaiuti, ,positive,[0.00317746 0.00519842 0.9916242 ]
1260216376414756864,Non supero ancora la diretta di Neno. Sto sotto mille treni per la sua voce e la mia parte preferita: quando ha cantato Someone you loved. Mood di quel momento: #amicidineno #amici19 https://t.co/le2x47jESC,positive,..\data\amici19\images\1260216376414756864.png,amici19,n,positive,[0.06054127 0.06963594 0.86982286]
1267383603316625413,"La rara sensibilità di Giuliano e lo straordinario talento di #JavierRojas rendono questo quadro ancora più meravigliosa.
Una sublime poesia che ti commuove! #AmiciSpeciali 
 #Amici19 😢❤️ https://t.co/PwHUaoHs1f",positive,..\data\amici19\images\1267383603316625413.png,amici19,IVVi,positive,[1.6547508e-05 3.8170622e-04 9.9960178e-01]
1246039938061254662,❤️❤️❤️❤️😍😍😍@CheDioCiAiuti_5 #DocNelleTueMani https://t.co/FbQSKwELjV,positive,..\data\chediociaiuti\images\1246039938061254662.png,chediociaiuti, ,positive,[9.4222213e-04 4.7667758e-03 9.9429095e-01]
1309090057928744964,Oggi intervistiamo Jacopo Ottonello di #Amici19! Seguiteci su Instagram e scriveteci le vostre domande per lui! 😍😍😍 https://t.co/Ea1xDeVjN9,positive,..\data\amici19\images\1309090057928744964.png,amici19, ,positive,[3.0447167e-04 1.2396402e-02 9.8729914e-01]
1273546821693038592,"Sono davvero contenta che Javier a Luglio avrà un progetto con Abbagnato e Peparini mentre ad Ottobre andrà a Birmingham con Carlos Acosta! Si merita una carriera straordinaria.
La danza, per me, avrà sempre il suo nome! Gli voglio bene! 
#Amici19 #Amicispeciali #JavierRojas 🖤 https://t.co/G9AnbSTzXK",positive,..\data\amici19\images\1273546821693038592.png,amici19,e SOG gI LOVE IT,positive,[0.06229657 0.08208496 0.8556184 ]
1255883534016942080,"LUCREZIA AMICI19 SEI TUUUUU SEI TUUUUUUUUU CAZZOOO
#circozzi https://t.co/wqR2mpbXvv",positive,..\data\amici19\images\1255883534016942080.png,amici19,ltaratdIUJLIVAioIGLaltdnIMOTTNANfons,positive,[9.9021189e-02 1.7926516e-04 9.0079957e-01]
1261344191625469953,"#albertourso #Amici18 #AMICI19 #amicispeciali
🎉🎉🎉🎉🎉🎉 https://t.co/KXg4q3R7M1",positive,..\data\amici19\images\1261344191625469953.png,amici19,Di sicuro ma questo brano dancepoprap ci piace e f,positive,[0.08373085 0.3313133  0.5849559 ]
1124691006325129219,"Accendo la televisione e trovo l'intervista a Gianmarco Saurino. 
EH VABBÈ.
#Verissimo
#chediociaiuti
#chediociaiuti5 https://t.co/a69qqYIddx",positive,..\data\chediociaiuti\images\1124691006325129219.png,chediociaiuti, ,negative,[0.40385264 0.37434518 0.22180218]
1255750710945361920,"#tishdots @casino90210
#amici18 #amici19
TISH 🎶👑🎶 https://t.co/hbH3MWd39P",positive,..\data\amici19\images\1255750710945361920.png,amici19, ,positive,[0.15259834 0.13171107 0.7156906 ]
1255534708101992448,"""Dumbo que vuela"" 😂🐘
#Javier #JavierRojas #Amici19

DUMBO DEL MIO CORAZÓN!
TROPPO ADORABILE! 🥰🖤🖤 https://t.co/Di1Yk27vwU",positive,..\data\amici19\images\1255534708101992448.png,amici19, ,positive,[0.00310345 0.00238991 0.99450666]
1236261640917659648,"Bellissimi Azzurra e Guido, indimenticabili #francescachillemi #azzurraguido #chediociaiuti #linoguanciale #laportarossa #lallieva3 #lallieva2 #claudioconforti #ladamavelata #chediociaiuti2 #nondirloalmiocapo https://t.co/UmBFP7CzTb",positive,..\data\chediociaiuti\images\1236261640917659648.png,chediociaiuti,iLove,positive,[1.04529445e-05 1.99801907e-05 9.99969602e-01]
1276504166958055430,MAMMA MIA CHE AMORI RAGA IO PIANGO FIUMII #Amici19 #Amici15 https://t.co/mBq9BBtxyh,positive,..\data\amici19\images\1276504166958055430.png,amici19,hifili,positive,[0.00583176 0.0527477  0.94142056]
1320168276928974853,In Italia #ballandoconlestelle è entrato nei Top Trends occupando la posizione #1 [02:00] https://t.co/DmWuQ99Y5J,positive,..\data\ballandoconlestelle\images\1320168276928974853.png,ballandoconlestelle,UL RT IERRIT IITOIRIEdfiLockdownitaliaSmariottoRIT,positive,[0.05500226 0.07772552 0.8672722 ]
1299082476787294208,The best! #CheDioCiAiuti #TheResident https://t.co/BrPNifIcYO,positive,..\data\chediociaiuti\images\1299082476787294208.png,chediociaiuti, ,positive,[7.6214733e-06 3.3672191e-03 9.9662519e-01]
1273722880971415560,MANCA UN'ORAAAAAAAAAA #amici19 #amicidineno #facciotardipureoggi #ftpo https://t.co/DG7QLLP1tM,positive,..\data\amici19\images\1273722880971415560.png,amici19, ,negative,[9.9126935e-01 3.5009490e-04 8.3805183e-03]
1320104195089903617,"IO SONO ANCORA FERMO ALLA SETTIMANA SCORSA, QUANDO IL LORO SGUARDO SI INCROCIÒ!
ALTRO CHE PIERPAOLO ED ELISABETTA AL #GFVIP, 
NOI VOGLIAMO INSIEME ALBERTO MATANO E COSTANTINO A #BallandoConLeStelle! https://t.co/etTRm977ux",positive,..\data\ballandoconlestelle\images\1320104195089903617.png,ballandoconlestelle, ,positive,[0.27897865 0.08285127 0.63817006]
1212146562744410112,"Non è Capodanno senza bacio sotto il vischio... Giusto? 
Buon Anno e Felice Anno Nuovo, angioletti! 🎉 👩‍❤️‍💋‍👨 🎆
#CheDioCiAiuti #BuonAnno https://t.co/zcqBEY0OpN",positive,..\data\chediociaiuti\images\1212146562744410112.png,chediociaiuti, ,positive,[0.00719111 0.07044876 0.9223601 ]
1255830025019981824,"le mie due queens, ciao proprio.😍
#amici19 #amici17 https://t.co/QiX1skVg4C",positive,..\data\amici19\images\1255830025019981824.png,amici19,Ci uiae i PETt i eil i ela IaleRoliiIUEX ee iE EaZ,positive,[0.00186428 0.00391704 0.9942187 ]
1210597696916070402,"Sto guardando #chediociaiuti e c’è Alessandro Borghi, giovane ma bellissimo https://t.co/oXcyCrWmsA",positive,..\data\chediociaiuti\images\1210597696916070402.png,chediociaiuti,TROSA ITILIEHTANTA ROBA,positive,[0.05280536 0.11061292 0.8365817 ]
1255827844963409920,"my little girls💘

#amici19 #talisa #amici17 #emmamuscat https://t.co/DUoFvr3in5",positive,..\data\amici19\images\1255827844963409920.png,amici19,TiOISTiSsaFgdAOe migliaia di altre personeemmamusc,positive,[0.00253931 0.05602189 0.94143885]
1235247118207590400,Lino Guanciale resterà per sempre Guido nel mio ❤️#Guido #chediociaiuti #linoguanciale #azzurraleonardi #guidocorsi #laportarossa #lallieva #lallieva3 #lallieva2 #cc #claudioconforti #ladamavelata #chediociaiuti2 #chediociaiuti5 #chediociaiuti4 #chediociaiuti3 https://t.co/WdgKfDLiL4,positive,..\data\chediociaiuti\images\1235247118207590400.png,chediociaiuti,eresragladfl,positive,[7.4037502e-04 6.7683025e-03 9.9249130e-01]
1261344109752651778,"#albertourso #Amici18 #AMICI19 #amicispeciali
1...🎉🎉🎉🎉🎉🎉 https://t.co/3ub33u1Soe",positive,..\data\amici19\images\1261344109752651778.png,amici19,Quando Quando Quandofeat JAXJ,neutral,[0.21314768 0.6853214  0.10153092]
1108841772820631559,"Sono qui perché mi manca 

#CheDioCiAiuti #CDCA5 #CheDioCiAiuti5 https://t.co/Mot1I6K2QA",positive,..\data\chediociaiuti\images\1108841772820631559.png,chediociaiuti, ,positive,[0.43244433 0.12365218 0.4439035 ]
1256206123805347841,"Genuinità.
#BLUEMONDAYVIDEOCLIP #Amici19 #jacopo #AmiciSpeciali #TeamSparta #beltrozzi #circozzi https://t.co/c3i1UzKG8N",positive,..\data\amici19\images\1256206123805347841.png,amici19,vevo,positive,[0.00514091 0.04130383 0.9535553 ]
1275775732770365441,"G: ""stanno facendo i provini per amici20""
M: ""amici19 è stato un grande regalo"" 
#circozzi https://t.co/4qqsJfX51F",positive,..\data\amici19\images\1275775732770365441.png,amici19,I ME afopepi sipesfo,positive,[0.00721143 0.00629615 0.98649246]
1320110753861566465,Sono sfortunati ma bellissimi e ci fanno provare emozioni  #BallandoConLeStelle https://t.co/HL49FR8Swb,positive,..\data\ballandoconlestelle\images\1320110753861566465.png,ballandoconlestelle,TREvd,positive,[0.02605057 0.00126356 0.9726858 ]
1276132569604657154,"AAAAAAAAAAAAAAAAAAAAAAAA
#giuliamolino #amici19 #vatuttobene #camicebianco https://t.co/OsSsXlBMpb",positive,..\data\amici19\images\1276132569604657154.png,amici19,ninexdi,positive,[0.01199195 0.01847306 0.969535  ]
1258775844232855553,Se è porno tolgo #amici19 #giuliamolino #camicebianco https://t.co/xwyXNIO327,positive,..\data\amici19\images\1258775844232855553.png,amici19,AITOIE stasera una diretta,positive,[0.13542867 0.04228597 0.82228535]
1108828574063169540,Ci siamo ultima puntata di #CheDioCiAiuti5 @CheDioCiAiuti_5 @killfrancesca @ElenaSofiaOf 😍😍😍❤️ https://t.co/S4YeEVuw5t,positive,..\data\chediociaiuti\images\1108828574063169540.png,chediociaiuti, ,positive,[0.01355623 0.09831107 0.8881327 ]
1256596084513738752,"🌷
#Verissimo #Amici19 #jacopo https://t.co/QLTqDL1PB7",positive,..\data\amici19\images\1256596084513738752.png,amici19, ,positive,[0.09286039 0.1319542  0.77518535]
1261024676492558339,"TALI IS BACKKKKK💪💪🔥 #amici19 
@TalisaRavagnani NON LA FERMATE MANCO CON UN CARRARMATO 💕 https://t.co/kuBPmlLBXe",positive,..\data\amici19\images\1261024676492558339.png,amici19,eni tieTUTTOee ul Dart attoleeleTTloefa,positive,[0.33743018 0.11277502 0.54979485]
1320108643875016705,"ELISA E RAIMONDO CONTRO IL FATO 😭
#BallandoConLeStelle https://t.co/JBuSnlmzd2",positive,..\data\ballandoconlestelle\images\1320108643875016705.png,ballandoconlestelle, ,negative,[0.7453077  0.01577524 0.23891708]
1109940277169582082,Ultima replica ... 😭😭😭 @CheDioCiAiuti_5 #CheDioCiAiuti5 #suorangela https://t.co/Nzwfs58FV9,positive,..\data\chediociaiuti\images\1109940277169582082.png,chediociaiuti,Ultima replicaEoSE,positive,[0.37475145 0.07700516 0.54824334]
1266094237185118208,io mi perdo sempre di più nel suo sorriso..❤️ #giuliamolino #Amici19 https://t.co/HNtz1KiSAj,positive,..\data\amici19\images\1266094237185118208.png,amici19, ,positive,[0.00263718 0.00571065 0.9916522 ]
1270326464542638080,"Quanto ben di Dio
#amici19 #giuliamolino https://t.co/aNphT51E96",positive,..\data\amici19\images\1270326464542638080.png,amici19,NtddiLxddninenl,positive,[0.0704399  0.09808413 0.831476  ]
1260272382201286659,"Prenditi tutto ciò che ti spetta, tutto ciò che meriti. Sono tanto orgogliosa di te G. ❤✈
#gaiagozzi 
#Amici19 
#AmiciSpeciali https://t.co/6zfsmg49i4",positive,..\data\amici19\images\1260272382201286659.png,amici19,Gaia  Chega Official VideoS Min di visualizzazioni,positive,[0.01286637 0.03231461 0.95481896]
1320112847276429312,@Ballando_Rai @ElisaIsoardi @Raimondo_Todaro https://t.co/Fz8LkBgpuY,positive,..\data\ballandoconlestelle\images\1320112847276429312.png,ballandoconlestelle, ,neutral,[0.1276401  0.5916523  0.28070766]
1275787003129446404,"Ma amici19 non finirà mai, lo faremo vivere noi. CONCORRENTI DI AMICI20 TREMATEEEE  #circozzi https://t.co/paTMBdR3ft",positive,..\data\amici19\images\1275787003129446404.png,amici19, ,positive,[0.01679503 0.17811005 0.8050949 ]
1257993478132371457,"SECONDO POSTO SU ITUNES SENZA PROMOZIONI, SOLO CON LE SUE FORZE. VI SALUTIAMO DALL’ALTO👋👋👋 #giuliamolino #camicebianco #amici19 https://t.co/pdWQdourGT",positive,..\data\amici19\images\1257993478132371457.png,amici19,BraniGood TimesGhali DNA Camice biancoGiulia Molin,positive,[0.01531478 0.48471692 0.4999683 ]
1106323438371786753,"COOOOSAAAAAA?!? Giovedì prossimo c’è l’ultima puntata di #CheDioCiAiuti5. MA IO NON SONO ANCORA PRONTO A TUTTO QUESTO. A LASCIARE ANDARE TUTTO DI NUOVO. 
Meglio che vada subito a prepara i fazzoletti. 
@CheDioCiAiuti_5 #CheDioCiAiuti5 https://t.co/bjGxtVHwEZ",positive,..\data\chediociaiuti\images\1106323438371786753.png,chediociaiuti, ,negative,[0.75741416 0.00376675 0.23881906]
1273215815735787520,"#amici18 #amici19 #vincenzodiprimo Perchè la Danza SA, tutto il resto sono chiacchiere sterili di gente incompetente 😉 https://t.co/QWVRUtDfck",positive,..\data\amici19\images\1273215815735787520.png,amici19,diverso ma ha voluto fare dei nomisottolineando ch,negative,[0.8190957  0.10570086 0.07520343]
1255650563330637825,"@Martina__B_ 
La vogliamo fare arrivare a 50k? 
#Martinainradio #martinabeltrami #Amici19 #network #arcigna #martina @catarsiaddosso @dumbozzillastm1 #50k https://t.co/Yfh6g2URkN",positive,..\data\amici19\images\1255650563330637825.png,amici19,emartinabeltramiofficialMILApostfollowerseguitiMar,neutral,[2.7287487e-04 9.8974097e-01 9.9861333e-03]
1255955077820559361,"Quanto tempo è passato, quanto è cresciuta, sono così fiera di lei e di ciò che sta creando, ha un'anima grande e in #camicebianco si sente tutta❤️
#Amici19 #Giuliamolino https://t.co/m7jbbXLrKe",positive,..\data\amici19\images\1255955077820559361.png,amici19, ,positive,[3.9679671e-04 2.7857322e-04 9.9932468e-01]
1276790057320538114,"HO BECCATO NENO SU RADIO ZETAAAAAA PORCA TROIAAAAAAA
#amici19 #amicidineno https://t.co/3rJYCstS3z",positive,..\data\amici19\images\1276790057320538114.png,amici19,PETos nE NI,negative,[0.9842144  0.00777034 0.00801517]
1267438350677483521,Il tuo sorriso così vero che fa sorridere anche noi 🐼❤️ #nyv #amici19 @Nyv_Official https://t.co/OLOmoaRykE,positive,..\data\amici19\images\1267438350677483521.png,amici19, ,positive,[1.14965194e-04 9.43344960e-04 9.98941720e-01]
1320112467779981312,Giallini!!!! #BallandoConLeStelle https://t.co/wwQ64SapQS,positive,..\data\ballandoconlestelle\images\1320112467779981312.png,ballandoconlestelle, ,positive,[7.4370578e-04 1.4291603e-02 9.8496467e-01]
1257080297830715393,"CASA DI GIORDANA È STATO CERTIFICATO DISCO D’ORO IL 24 GIUGNO 2019 , A DUE MESI DALLA SUA USCITA.

MUTI. 🤫
#giordanaangi #amici18 #amici19 #amicispeciali https://t.co/o3HtnAL5n1",positive,..\data\amici19\images\1257080297830715393.png,amici19,IaALII annTra iFIMIAwards c profumo diCasa vero Gi,neutral,[0.00137509 0.9538477  0.04477724]
1261404193069424640,"Panariello:""Dopo stasera,la Ferilli è diventata devota a San Francesco.""
😂✈
#amici19 #amicispeciale https://t.co/phio4kPSzL",positive,..\data\amici19\images\1261404193069424640.png,amici19,TROSH ITALIANOSTO VOLANDO,positive,[0.20921351 0.23179057 0.5589959 ]
1320121237608275973,"Pecoreccio is the new vaiassa! 😂⚰️⚰️

@stanzaselvaggia #BallandoConLeStelle https://t.co/H3QJtMdH3y",positive,..\data\ballandoconlestelle\images\1320121237608275973.png,ballandoconlestelle, ,positive,[0.10948294 0.32474306 0.565774  ]
1255168525393674240,"ATTENZIONE!⚠️⚠️
VOGLIO UN RAGAZZO COME JACOPO OTTONELLO 
CHI SA DOVE POSSO COMPRARLO PUÒ MANDARMI IL SITO??
grazie.❤ #jacopoottonello #Amici19 https://t.co/Sh6J2xuYDZ",positive,..\data\amici19\images\1255168525393674240.png,amici19,ottonelloNun vedo ToraiLdo tcredimiARINanchi corte,neutral,[0.11659612 0.83696276 0.04644115]
1320133233670049794,"qui sotto un ballerino bravissimo amazing hwang hyunjin !! 
#BallandoConLeStelle 
https://t.co/xyz0oiraDr",positive,..\data\ballandoconlestelle\images\1320133233670049794.png,ballandoconlestelle,v,positive,[9.5781991e-03 8.3644781e-04 9.8958534e-01]
1269202898975690753,"Io quando non vedrò più amici19 in televisione🥺
#Amici19 https://t.co/tpFsXp9KBd",positive,..\data\amici19\images\1269202898975690753.png,amici19,an,negative,[0.3835278  0.3732618  0.24321039]
1267477077089026053,"NON SO VOI MA A ME QUESTA FOTO CON MADAME IN SOTTOFONDO MI HA UCCISA PER SEMPRE
#Amici19 #Giuliamolino https://t.co/PLXGbfRBgO",positive,..\data\amici19\images\1267477077089026053.png,amici19, ,negative,[0.79371554 0.02073529 0.18554917]
1257772120752500736,"Quanto
Sei
Bella
Giulia
Molino.
#giuliamolino #amici19 https://t.co/L5w11XMQf7",positive,..\data\amici19\images\1257772120752500736.png,amici19, ,positive,[2.1156766e-06 3.0349227e-04 9.9969447e-01]
1255229630103117824,"Non ho capito cosa è successo con Javier ma vedo che avete già risolto, grandi!💪🏻 #Amici19 https://t.co/3s2vwD4R7e",positive,..\data\amici19\images\1255229630103117824.png,amici19,TSH TALIMAeiNON HO CAPITO UN CAZZOViGUALE,negative,[0.80233794 0.10143082 0.09623117]
1255645136790401024,LA FOTO CON TE L’HO MESSA AL CONTRARIO LA STESSA DIREZIONE SU UN ALTRO BINARIO NON CI STO PIÙ E SAI CHE C’È HAI UN OSSESSIONE STRANA TRADIRE LA TUA FIDANZATA AAAA ME LA PRENDO EASY NON ME LA PRENDO PIÙ #Easy #Federicacarta #Amici16 #Amici19 https://t.co/f214p2tC62,positive,..\data\amici19\images\1255645136790401024.png,amici19, ,positive,[0.43512702 0.07313419 0.49173877]
1257091596576796673,UN MESE DALLA TUA VITTORIA. UN MESE DALLA COPPA IN FACCIA #gaiagozzi #amici19 https://t.co/crCRaWTON5,positive,..\data\amici19\images\1257091596576796673.png,amici19,YUVI,positive,[0.01999164 0.32678968 0.6532187 ]
1257767590333685770,"QUESTA VUOLE FARMI PRENDERE UN INFARTO ALLE 22:21 AIUTOOO
#Amici19 #Giuliamolino #camicebianco https://t.co/10DagcI800",positive,..\data\amici19\images\1257767590333685770.png,amici19, ,positive,[0.34965056 0.08069339 0.5696561 ]
1261835819041591299,"my little babe, I miss you.🤍
#giuliamolino #amici19 https://t.co/c1jucSqdTE",positive,..\data\amici19\images\1261835819041591299.png,amici19, ,positive,[2.0805369e-04 1.4249403e-03 9.9836701e-01]
1258813335161786370,qui per ricordarvi di quanto era patatona Giulia con quella felpa. #Amici19 #giuliamolino https://t.co/YNZ4890eHP,positive,..\data\amici19\images\1258813335161786370.png,amici19, ,positive,[0.1111642  0.03756857 0.8512673 ]
1258682929435365376,Io quando uscirà #nuovagenesi #gaiagozzi #amici19 #amicispeciali #gaia @Gaia_Gozzi https://t.co/R2hNSFGlW1,positive,..\data\amici19\images\1258682929435365376.png,amici19, ,negative,[8.7427151e-01 1.2540944e-01 3.1898922e-04]
1261432620447076352,"Posso dire? Questa puntata si è meritata di essere vista fino alle una. Quelle di Amici19 mi facevano cadere i coglioni in terra dopo 10 minuti.
#amicispeciali https://t.co/tchH4tlpH3",positive,..\data\amici19\images\1261432620447076352.png,amici19,BRAVO,negative,[0.9231814  0.00298096 0.07383756]
1255226736305938442,"tornando a noi... Anzi a #JavierRojas... Buena tarde
#amici19 #javier https://t.co/8fNnv87fPw",positive,..\data\amici19\images\1255226736305938442.png,amici19, ,negative,[0.568645   0.3236028  0.10775223]
1257933852967931904,"Da New York è tutto, buona visione. 
#Amici18 
#Amici19 
#VincenzoSquad https://t.co/kC0uSEkYRn",positive,..\data\amici19\images\1257933852967931904.png,amici19,aina,positive,[1.1791250e-05 3.6005757e-03 9.9638760e-01]
1269599555122794496,@TalisaRavagnani ogni volta mi ammazza l’autostima 🤤😍 #Amici19 #Talisa https://t.co/3SUVuKKRBB,positive,..\data\amici19\images\1269599555122794496.png,amici19, ,positive,[0.27125463 0.06316569 0.6655797 ]
1108665732890587137,@CheDioCiAiuti_5 https://t.co/pftX0oqihn,positive,..\data\chediociaiuti\images\1108665732890587137.png,chediociaiuti,Buon compleanno,positive,[0.02810623 0.01303623 0.9588575 ]
